customer_id,first_name,last_name,gender,customer_age,marital_status,education_level,employment_status,annual_income,credit_score,email,city,state,join_date
1342,Amber,Smith,Unknown,47,D,PhD,jobless,172115.0,665,kwilliams@example.org,South Tylerfort,New Jersey,2018-10-20
1343,Douglas,Vargas,Male,68,Single,Post Graduate,employed,90479.0,376,savannah93@example.com,VANESSAFURT,Delaware,2009-12-01
1344,Lisa,Lee,FEMALE,60,S,High School,Unemployed,174273.0,358,singhmichael@example.org,Lake Amberburgh,Minnesota,05-06-1992
1345,William,Parsons,male,66,,PG,Employed,152704.0,702,brianmaynard@example.net,MCKINNEYSIDE,Washington,1970-03-03
1346,Amy,Medina,Unknown,45,MARRIED,Post Graduate,jobless,84181.0,754,andersonmichelle@example.org,North Garychester,Kansas,02-09-2002
1347,Crystal,Taylor,M,38,D,Doctorate,Retired,23637.0,538,jennifer72@example.net,West Gabrielleview,South Dakota,28-02-2016
1348,Laura,Lawson,Female,40,Single,PhD,,73721.0,808,arnoldleslie@example.net,North Brandiville,Arizona,13-07-2016
1349,Billy,Chambers,Female,42,single,grad,employed,156034.0,323,kperez@example.com, NORTH MOLLYBURGH ,Pennsylvania,13-09-1995
1350,Joseph,Gallagher,M,23,D,,Employed,24598.0,784,ochavez@example.com,Christopherburgh,California,21-06-2000
1351,Beth,Moreno,FEMALE,23,Married,Post Graduate,jobless,57743.0,647,aprilrodriguez@example.com,VALDEZBERG,Florida,2017/04/09
1352,Sydney,Moore,M,56,Single,High School,Unemployed,179479.0,742,Brent, Chadstad ,Oregon,1983/12/11
1353,Kevin,Williams,Unknown,57,S,Doctorate,,,535,christophermiller@example.net,KELLYTON,Idaho,31-10-2007
1354,Melissa,Rodriguez,Unknown,25,Single,Doctorate,jobless,99102.0,591,jamiewilliams@example.com, SMITHBERG ,Illinois,1994-10-31
1355,Earl,Lopez,Other,62,Married,grad,Self-employed,88694.0,651,jtaylor@example.net,Stephensberg,New York,1997-07-06
1356,Latoya,Whitaker,F,74,Divorced,grad,jobless,144597.0,604,john88@example.org,Carsonstad,West Virginia,11-02-1997
1357,Jessica,Morgan,,51,S,PhD,Self-employed,105641.0,598,fjones@example.com,LAKE KAITLYN,Nevada,1979-05-27
1358,Stephen,Brennan,Female,41,single,Post Graduate,self employed,184157.0,533,allenscott@example.com, BAKERBOROUGH ,Maine,2015/12/30
1359,Ethan,Jackson,,60,Divorced,,jobless,73316.0,679,henrydiana@example.org,South Amandamouth,Florida,1976-12-18
1360,Jessica,Gates,Male,55,D,PhD,self employed,47344.0,387,jholmes@example.org,Saratown,Delaware,06-07-1983
1361,Mark,Hayden,Female,40,MARRIED,Graduate,self employed,72318.0,371,bellrichard@example.net,NEW STEPHANIE,Connecticut,2020-02-10
1362,Brandy,Taylor,Female,64,Married,high school,employed,82585.0,557,Charles,Port Joshuaville,West Virginia,2017-05-14
1363,Katherine,Martin,,21,single,grad,self employed,101109.0,808,jonesjessica@example.net, PATELHAVEN ,Georgia,2014/01/31
1364,Joshua,Saunders,,20,S,high school,Self-employed,95606.0,667,mirandarobert@example.org,New Wayne,New Hampshire,2019/08/01
1365,Pamela,Barry,M,27,MARRIED,Graduate,Employed,114281.0,363,davidmendez@example.net, North Andrea ,Indiana,16-06-2016
1366,Thomas,Farmer,Other,75,Divorced,Post Graduate,Self-employed,69217.0,644,tannersandra@example.org,South Annette,Maryland,1972-09-16
1367,Geoffrey,Bryant,M,56,Single,grad,self employed,36966.0,559,kho@example.net,KENNEDYFURT,Texas,2019-08-17
1368,Vincent,Gallegos,FEMALE,37,single,High School,Employed,111701.0,411,zmiranda@example.com,West Amandaville,Vermont,2023-02-25
1369,Andrew,Boyer,Male,78,MARRIED,PG,Self-employed,117325.0,412,laurapatterson@example.org, New Donaldshire ,Massachusetts,2014-04-06
1370,Michael,Howard,male,33,,Post Graduate,jobless,142465.0,649,langmary@example.com, New Sandraberg ,Alabama,2002-07-04
1371,Andre,Frey,M,61,Divorced,high school,jobless,70100.0,385,joshuajohnson@example.net,SOUTH JASONBERG,West Virginia,2019/10/13
1372,Christopher,Spencer,Female,40,,PhD,,160555.0,831,Jennifer, CORTEZSHIRE ,Texas,1982-09-25
1373,Vanessa,Fuller,Other,69,Divorced,Post Graduate,,90990.0,935,turnersusan@example.com,New Maria,New Mexico,2014-10-11
1374,Michael,Montgomery,M,46,MARRIED,Post Graduate,employed,,592,henry77@example.com,BALLARDSTAD,North Dakota,2026-02-13
1375,Hayden,Galvan,Male,42,Divorced,PhD,Employed,-6836.0,444,garrettsherman@example.com,Rachelmouth,Alabama,1973-03-06
1376,Lee,Howard,Male,67,single,Graduate,jobless,97008.0,803,holly35@example.net,ACEVEDOSIDE,Texas,1986-03-14
1377,Rebecca,Mcdowell,Unknown,19,single,High School,Unemployed,32984.0,436,iwatson@example.net,Olsenville,Idaho,2009-10-20
1378,Shelly,Abbott,M,41,Divorced,Post Graduate,,32304.0,802,ebutler@example.com,DAVIDVILLE,Georgia,28-02-2007
1379,Theresa,Jackson,FEMALE,38,D,grad,self employed,32991.0,751,elizabethstevens@example.net, Amandachester ,Minnesota,25-09-1985
1380,Amanda,Griffith,FEMALE,28,S,grad,Employed,42568.0,664,chadmatthews@example.org,JOHNSONSIDE,Illinois,1990-06-05
1381,Brittany,Nguyen,Male,45,single,high school,self employed,103244.0,371,gregorynelson@example.com,South Troyport,West Virginia,2008-02-19
1382,Anna,Martin,Female,20,S,PhD,Self-employed,50355.0,810,suecolon@example.org,PORT DYLANVIEW,Illinois,2003-12-11
1383,Alexander,Dennis,,53,Divorced,Doctorate,Unemployed,188859.0,463,xwagner@example.org, HANEYBERG ,Washington,03-08-1987
1384,Kelsey,Johnson,Female,63,S,Post Graduate,Unemployed,70138.0,652,Benjamin,Thomasmouth,Maryland,1974-03-22
1385,Melissa,Odonnell,Unknown,46,Divorced,Doctorate,Retired,62095.0,672,qspears@example.com,HUERTALAND,South Carolina,2025-09-12
1386,Jessica,Short,Female,33,MARRIED,grad,Retired,88070.0,767,carlsonmichelle@example.com,North Jonathanton,New Hampshire,2021-01-22
1387,Lisa,Best,M,77,Divorced,PG,Employed,28910.0,1156,turnermelissa@example.net,South Kevinborough,Colorado,1991-08-24
1388,Jennifer,Adams,F,41,MARRIED,PhD,Unemployed,106534.0,743,qpeters@example.com,New Edward,Kentucky,17-08-1994
1389,Kristina,Jordan,M,40,Divorced,Graduate,Retired,175705.0,353,nthomas@example.com,Weberborough,Alabama,2003-08-22
1390,Sarah,Gonzalez,,30,Married,grad,Retired,64470.0,520,michaelpatel@example.org,BENNETTMOUTH,Virginia,2013-01-02
1391,Jose,Harrison,Male,73,Divorced,grad,Unemployed,70159.0,812,umunoz@example.com,Karenstad,Maine,2011/05/27
1392,James,Daniel,FEMALE,51,MARRIED,PhD,Unemployed,57329.0,397,jsolis@example.net,Michealton,Louisiana,25-10-1997
1393,Robert,Johnson,Male,45,Single,Graduate,Employed,34231.0,407,nwhite@example.net,SHAWHAVEN,New Jersey,1989-02-12
1394,Cody,Hendrix,,27,D,Doctorate,Employed,157934.0,723,lindsey63@example.com, Lunaberg ,Florida,2006/06/25
1395,Amber,Stuart,,32,,Doctorate,Unemployed,145791.0,393,samantha48@example.org,SWEENEYPORT,Tennessee,04-04-1974
1396,Audrey,Wilson,M,62,MARRIED,Post Graduate,Employed,143223.0,473,qquinn@example.org,WILLIAMBOROUGH,Idaho,2020-01-22
1397,Ronald,Woods,Female,79,single,high school,,132857.0,788,bryan10@example.org,Paulborough,Colorado,30-06-1999
1398,Jerry,Cook,M,60,D,grad,employed,168393.0,1124,kevin04@example.net,Sheilaport,Georgia,1976-04-21
1399,Beth,Harris,Female,24,Married,high school,jobless,81272.0,406,lance47@example.com,Lake Garretthaven,Virginia,2009-04-21
1400,Matthew,Malone,Male,25,single,,self employed,90310.0,480,raymondmoore@example.net,Davisbury,Washington,1999/10/10
1401,Sally,Vazquez,FEMALE,28,,High School,,174353.0,839,itodd@example.org,North Annafort,Arkansas,2003/10/04
1402,Brian,Reyes,male,35,D,High School,Self-employed,158701.0,645,cassandrastevenson@example.com,Oliverburgh,Oklahoma,2019-06-13
1403,Alexis,Lawrence,FEMALE,60,Married,high school,Unemployed,20442.0,525,driley@example.org,EAST RICHARDLAND,Tennessee,2011/01/06
1404,Tiffany,Campbell,male,55,S,Graduate,Self-employed,177145.0,427,mariaherrera@example.com, Farmerborough ,Nevada,1973-12-13
1405,Rebekah,Caldwell,male,35,single,high school,Unemployed,197986.0,818,Shawna, New Jacob ,Maine,2000-08-15
1406,Micheal,Romero,male,69,Divorced,PhD,,73235.0,812,ericrios@example.com,Colemanport,Wyoming,1972-07-11
1407,Jeffrey,White,,44,single,Graduate,employed,114108.0,591,leachrichard@example.org,OCONNELLTOWN,Rhode Island,2022-05-12
1408,Kim,Schmidt,Female,63,S,PhD,jobless,129832.0,598,logan17@example.com,North Shannonshire,Kansas,2021-05-18
1409,Maria,Baker,Unknown,59,Married,,Self-employed,34395.0,512,antoniobrown@example.com, WEST SHEILAMOUTH ,Tennessee,27-03-2008
1410,Jeremy,Haley,male,49,D,grad,Employed,70882.0,708,webbrichard@example.com,Robertmouth,Illinois,1990-05-02
1411,Heather,Russell,Other,37,S,grad,,168966.0,569,lowerytroy@example.org,North Katie,New Hampshire,02-09-1995
1412,Jerry,Howell,Other,57,,Post Graduate,Self-employed,106351.0,499,etodd@example.org,SOUTH MICHAELSHIRE,Vermont,1992-10-13
1413,Trevor,Coleman,Male,61,Divorced,grad,self employed,140129.0,662,moorekaren@example.net,Brianberg,Mississippi,12-04-2001
1414,Jasmine,Clark,,36,D,high school,Retired,184238.0,841,jeffrey36@example.org,South Marciaside,Montana,1983/07/13
1415,Megan,Baird,male,36,D,Doctorate,Retired,91442.0,327,agray@example.org,New Kathy,Missouri,1975-04-03
1416,Lisa,Escobar,,53,,high school,Self-employed,179786.0,540,charlescooper@example.com, Jessicaside ,Mississippi,24-03-1986
1417,Suzanne,Morris,F,50,single,high school,self employed,152944.0,512,carrie17@example.net,ANDREAMOUTH,Washington,1993/09/25
1418,Stephen,Ellis,male,21,D,Graduate,Self-employed,160941.0,1020,harold09@example.org,South Stephenville,Colorado,04-04-2002
1419,Cynthia,Williams,FEMALE,34,MARRIED,grad,,158114.0,557,lashley@example.net,Lake Charleshaven,Alabama,16-10-2022
1420,Scott,Fernandez,male,65,S,PhD,jobless,78089.0,623,stevenkaiser@example.net,Lake Matthewberg,Illinois,1993-04-03
1421,Heather,Keller,male,50,Divorced,Graduate,self employed,68326.0,337,hallshawn@example.net, West Jamieport ,North Dakota,1988/12/06
1422,Jennifer,Martinez,FEMALE,71,,Post Graduate,self employed,43082.0,696,ariaskyle@example.org,South Emmaside,North Dakota,1993-11-22
1423,Tiffany,Bell,,41,D,high school,Self-employed,90420.0,535,smallbrad@example.org, NORTH LISA ,West Virginia,1982/10/02
1424,John,Harrison,Unknown,66,MARRIED,PhD,employed,181190.0,567,christopher11@example.com,MORGANSTAD,North Carolina,1992-02-23
1425,Laura,Gardner,Unknown,32,MARRIED,,Self-employed,85822.0,476,rsanders@example.org,Michaelberg,South Carolina,04-09-2020
1426,Nicole,Singleton,FEMALE,19,Divorced,grad,Retired,181728.0,720,morganvictor@example.org,Alvarezchester,Missouri,1988-04-20
1427,Christine,Anderson,Other,51,D,Post Graduate,,126351.0,767,ericcisneros@example.com,South David,New Hampshire,23-01-2008
1428,Stephanie,Diaz,FEMALE,62,single,high school,self employed,24263.0,840,victoria42@example.com,SOUTH DAVID,Virginia,17-03-1975
1429,Paul,Pacheco,F,47,single,grad,,74216.0,532,Bryan,Gonzalezside,Connecticut,19-08-1994
1430,Mallory,Dillon,FEMALE,19,Married,High School,employed,178335.0,318,Joseph,LAKE MONICAVIEW,Delaware,07-07-1990
1431,Todd,Mcneil,Unknown,60,Married,grad,Retired,41173.0,575,jessicabarnes@example.net,New Juanfurt,Hawaii,2007/04/28
1432,Vincent,Garcia,Male,34,Single,PhD,,86583.0,673,lisa27@example.com,East Claudia,Vermont,1982-11-01
1433,Ashley,Stewart,Female,29,Single,grad,self employed,25064.0,688,whoward@example.org, NORTH BREANNA ,Indiana,1983-08-17
1434,Cole,Harris,M,33,D,Graduate,Unemployed,167798.0,666,michelle38@example.com,Tracyland,Arkansas,2013/10/10
1435,Jennifer,Cruz,FEMALE,48,D,PG,Self-employed,164451.0,415,nicoleclark@example.com,Virginiaside,New York,1992-09-01
1436,Heather,Gross,FEMALE,56,single,,self employed,51048.0,821,Robin,Jasminemouth,Washington,1998/08/10
1437,Kelsey,Walker,male,67,D,High School,employed,179304.0,333,Kerri,West Eduardoton,Virginia,2019/01/08
1438,Thomas,Wilkinson,Male,44,S,grad,Retired,54934.0,383,berrymelissa@example.com, Port Josetown ,Colorado,1976-10-26
1439,Kelly,Pittman,M,38,,High School,Retired,23580.0,777,rebecca84@example.net,West Kellyfurt,Illinois,1980-08-05
1440,Jason,Cardenas,Female,60,single,PhD,Unemployed,68338.0,595,frederick29@example.net,Lake Traci,Hawaii,1973-09-08
1441,David,Olson,Other,23,,PhD,Retired,104265.0,402,pereztina@example.com, PAULBOROUGH ,New Jersey,1982-07-06
1442,Derek,Hall,Female,53,S,,Retired,43051.0,716,angelacarlson@example.net,JEREMYBOROUGH,South Dakota,1989-05-11
1443,Jeremy,Houston,Unknown,61,D,grad,Employed,22129.0,467,thomas48@example.net,Carmenville,Nebraska,2019-05-23
1444,Jessica,Holmes,FEMALE,42,Divorced,Doctorate,Employed,155706.0,803,moorejohn@example.net,BOYDSIDE,Nebraska,1978-02-17
1445,Lucas,Camacho,FEMALE,80,Divorced,PhD,Unemployed,142343.0,547,jose42@example.org, Jennifershire ,Georgia,2015-12-27
1446,Sheri,Moon,Other,61,single,Doctorate,Self-employed,55240.0,509,michelle23@example.org,New Michael,Pennsylvania,2020-09-01
1447,Joshua,Evans,F,38,S,PhD,Employed,39604.0,389,estrong@example.net,EAST CANDACE,Nevada,21-07-1977
1448,Paula,Gonzalez,,70,Divorced,Post Graduate,Self-employed,89760.0,582,kimcarla@example.org,WEST ROBERT,Oklahoma,1991-01-25
1449,Lisa,Stone,Female,59,single,High School,self employed,195084.0,834,davismatthew@example.org, North Edwardland ,Alaska,2021-02-14
1450,Jennifer,Mcbride,Female,78,,Doctorate,Unemployed,103057.0,707,ylawrence@example.org,Wallaceborough,Wisconsin,2017-08-14
1451,Andre,Gonzalez,Unknown,43,Single,,Self-employed,190601.0,518,kyle25@example.com, Ariasbury ,Maine,07-11-1997
1452,Corey,Phillips,FEMALE,43,S,High School,,148334.0,709,austin33@example.net, Emmamouth ,Utah,1999/08/12
1453,Taylor,Oconnor,,68,S,,Unemployed,124579.0,595,steven62@example.org,LAKE STEPHANIEFURT,Kansas,1977/04/10
1454,Jessica,Baker,F,65,,PhD,jobless,42004.0,630,lesliesmith@example.net,Lisashire,Florida,1989-11-15
1455,Kathleen,Smith,male,62,MARRIED,high school,Self-employed,75883.0,442,sskinner@example.com,Charleneburgh,Nevada,2025-01-20
1456,Laurie,Leonard,Unknown,20,Single,PhD,Self-employed,121843.0,338,gerald53@example.org,Riosburgh,Kentucky,2002-12-16
1457,Anthony,Walker,M,77,S,grad,self employed,,701,kennedyalicia@example.org,Byrdville,Washington,14-08-2017
1458,Jesse,Jensen,Male,18,D,High School,Employed,97837.0,734,bsteele@example.com,New Elizabeth,Rhode Island,2025/12/08
1459,Kyle,Singleton,Male,78,D,Post Graduate,Unemployed,160856.0,430,tony01@example.org,Larryville,Hawaii,1978-06-17
1460,Angela,Bullock,,39,Divorced,Graduate,jobless,168863.0,329,frydaniel@example.com,South Ryan,Georgia,1978-12-10
1461,Daniel,Williamson,F,43,Single,grad,Unemployed,75957.0,649,leblancjennifer@example.org,Port Matthewborough,Montana,2022-04-20
1462,Heather,Wilson,Other,39,D,Graduate,,,624,agoodwin@example.net,South Dennishaven,Missouri,23-02-2013
1463,Jeremy,Lewis,Female,38,S,PhD,,177551.0,414,mpotts@example.org,EAST ERICCHESTER,Montana,1985/03/21
1464,Sarah,Russell,Unknown,27,D,Graduate,,190895.0,685,rwilliams@example.net,Heidichester,Mississippi,1974-04-29
1465,Jocelyn,Bowen,FEMALE,58,Married,Doctorate,,70149.0,813,egreen@example.org,Lauratown,New Hampshire,1988/12/27
1466,William,Miller,F,62,D,high school,self employed,90776.0,826,casey40@example.org,South Jeffreyview,New Mexico,2001/07/15
1467,Chad,Bailey,Female,50,Divorced,PG,Self-employed,185887.0,317,palvarez@example.org, North Williammouth ,New York,09-10-2014
1468,Karen,Peterson,Unknown,32,Divorced,high school,,29774.0,582,ierickson@example.org,TAMMYTON,West Virginia,2008-12-02
1469,Nicholas,Cannon,Other,68,Divorced,grad,jobless,175495.0,387,tyronejackson@example.org,East Dalefurt,California,29-09-1972
1470,Evan,Powell,Unknown,80,Divorced,Graduate,,91643.0,562,uadams@example.com,Lynchport,Washington,2002-03-30
1471,Cheryl,Proctor,M,74,single,high school,jobless,82240.0,305,crivera@example.com, WHITETOWN ,Mississippi,22-02-1983
1472,Tiffany,Lin,Female,27,S,Graduate,employed,113944.0,683,carrie90@example.com,North Steven,Iowa,1971-04-20
1473,Timothy,Hester,FEMALE,25,D,PG,Self-employed,137900.0,762,richardsavage@example.net,Amandaside,Michigan,1981-07-07
1474,Yolanda,Reid,Female,49,MARRIED,High School,Retired,39941.0,706,warnermary@example.com,Graymouth,Illinois,1994/10/29
1475,William,Edwards,male,32,,Doctorate,Unemployed,139739.0,481,ericpowers@example.net,Port James,Montana,1976/12/28
1476,Amanda,Waller,F,72,Married,high school,Employed,85133.0,489,chandleralexandra@example.net,WEST GEORGEHAVEN,South Carolina,1976-01-17
1477,Yesenia,Allen,F,19,D,PG,Self-employed,50121.0,530,frank07@example.net,ROGERSBURGH,Massachusetts,2020/04/26
1478,Renee,Sharp,Female,75,,PG,,124396.0,723,htaylor@example.org, MARYFORT ,Rhode Island,15-10-2010
1479,Kathleen,Rios,F,78,Married,grad,,95618.0,346,snyderdesiree@example.org,West Janetville,Montana,1972-01-12
1480,Juan,Morton,F,46,Single,,employed,86927.0,466,travis37@example.com, North Mallory ,Michigan,31-07-2000
1481,Laurie,Santiago,Male,66,Married,Doctorate,Employed,187393.0,525,jason71@example.org,CLARKMOUTH,Nebraska,2025-09-19
1482,David,Kim,Male,61,Divorced,Post Graduate,Self-employed,94588.0,602,smithjoseph@example.org, SOUTH MARGARETSTAD ,California,13-04-1996
1483,Rebecca,Blankenship,male,74,Single,,Employed,199652.0,762,djohnson@example.net,Alecburgh,Alabama,2023/08/10
1484,Tyler,Lewis,male,31,S,Post Graduate,self employed,135908.0,353,uvillanueva@example.com,WEST ROBERT,Washington,1992/08/07
1485,Brenda,Blair,Female,38,Single,PhD,Self-employed,47700.0,536,beckyfigueroa@example.org,SANFORDBURY,Louisiana,1983-05-12
1486,Sabrina,Smith,Unknown,39,S,Post Graduate,self employed,48636.0,663,jgutierrez@example.org, WEST JOSHUA ,Tennessee,31-08-2010
1487,Tyler,Cook,,39,S,High School,employed,114679.0,646,vpatterson@example.net,Jessicaville,Hawaii,26-05-2005
1488,Dustin,Campbell,,55,Married,Graduate,Unemployed,191593.0,907,jodysmith@example.com,EAST MATTHEWMOUTH,Vermont,2004-11-18
1489,Stephanie,Nguyen,Unknown,34,Married,grad,employed,176313.0,402,mitchellmiller@example.org,Port Susan,Arkansas,07-05-1971
1490,Aaron,Simpson,Male,79,S,Post Graduate,Self-employed,78134.0,320,duncanjessica@example.org,SOUTH MICHAELLAND,Colorado,01-04-2022
1491,Matthew,Vargas,F,50,Single,,employed,172253.0,675,nataliepittman@example.org, North Brittneymouth ,New Jersey,2023-03-29
1492,Sheila,Stone,FEMALE,28,Divorced,Doctorate,Employed,146509.0,413,samuel42@example.com,Carrilloborough,Idaho,20-09-2014
1493,Brian,Young,F,80,Married,Post Graduate,employed,139940.0,446,joseph94@example.com,Stevenmouth,Mississippi,25-09-1989
1494,Earl,Freeman,Other,73,Single,PhD,Self-employed,114125.0,584,opadilla@example.com,Walshport,Wyoming,2007/05/09
1495,Joseph,Mcclure,Female,52,S,Doctorate,self employed,186910.0,324,catherine42@example.net,RODRIGUEZLAND,Tennessee,05-02-1998
1496,Lindsay,Hoover,Unknown,33,single,high school,,,785,barberheather@example.org,Clarkmouth,Wyoming,1987-10-04
1497,Elijah,Stevens,male,25,S,Doctorate,jobless,45893.0,934,xbaker@example.net,Norrisshire,Iowa,29-08-1989
1498,Logan,Rodriguez,F,21,Single,high school,,30932.0,768,miranda93@example.org,Christophermouth,West Virginia,2008/04/14
1499,Mackenzie,Carpenter,Unknown,54,Married,PG,Employed,131484.0,658,jessicagriffith@example.org, NORTH KENNETHFORT ,Nebraska,2020/11/29
1500,Brandon,Salazar,Other,52,Single,Post Graduate,Self-employed,186657.0,462,taylorcollin@example.net, NEW MELANIEMOUTH ,Arizona,2001-07-04
1501,Raymond,Martinez,,71,S,PG,self employed,32738.0,468,trevorbennett@example.net,Port Patricia,Maine,2010/03/22
1502,Tina,Smith,male,57,Single,Graduate,Retired,117826.0,722,tiffany82@example.org,BARNETTTON,Vermont,2003-06-16
1503,Shelly,Thomas,M,53,Divorced,Graduate,Unemployed,107061.0,784,billy22@example.org,Lake Nathaniel,New York,1982/06/04
1504,Eric,Ruiz,FEMALE,70,D,high school,employed,29475.0,371,rrobinson@example.net,WRIGHTBURY,Minnesota,27-11-1980
1505,Robert,Francis,male,42,MARRIED,high school,Employed,60794.0,655,zmiller@example.com, Jasonchester ,Ohio,21-06-1997
1506,Adrian,Cantu,Female,23,,High School,employed,120517.0,558,corymartinez@example.net, Port Sierra ,Indiana,03-01-1994
1507,William,Edwards,Male,31,,High School,Employed,139424.0,472,aaron30@example.com,Mckinneyville,Ohio,2007/08/03
