card_id,customer_id,card_type,card_network,card_number,account_open_date,credit_limit,available_credit,interest_rate,annual_fee,minimum_payment_due,card_status
4430,9807,GOLD,Mastercard,3522373773498435,1977-05-18,6257,2485,12.5,0.0,451,Closed
4431,1118,,Visa,213199539401417,1993-11-16,3218,2937,15.9,,294,
4432,5127,silver,Mastercard,4474500157193986565,1988-04-22,5821,4600,22.5,,182,Closed
4433,2348,Gold,Mastercard,676237590655,2019-11-01,11467,6794,12.5,150.0,384,active
4434,2344,Platinum,Amex,4484281505363058728,1975-06-07,5031,923,12.5,150.0,138,Closed
4435,3857,silver,Amex,180067326366334,1983-07-28,4154,3126,18.99,0.0,94,active
4436,5723,Gold,visa,180057238743712,1984-05-26,15107,11072,,0.0,250,Closed
4437,9626,silver,Mastercard,4578579581989602,1991-01-15,14708,13724,18.99,99.0,422,Closed
4438,9530,Platinum,Amex,3501414385666277,2015-10-17,13058,10865,,0.0,310,Blocked
4439,4106,Silver,Mastercard,3503517569546533,1990-09-30,19104,15615,18.99,150.0,387,Active
4440,6340,Silver,Amex,4529684972821034144,1995-11-12,12395,8402,,99.0,188,Active
4441,6125,GOLD,,3539055988188494,2023-01-22,14996,14519,12.5,,59,
4442,8408,GOLD,Mastercard,4262819920002,2009-06-09,19885,19849,12.5,150.0,421,Closed
4443,2608,,visa,4767274682064437,1975-11-02,12867,9955,15.9,,290,active
4444,9090,,Amex,4374301483334037792,2010-11-06,9462,6242,22.5,50.0,96,active
4445,3436,,Mastercard,503803768962,1972-09-23,9312,8859,18.99,99.0,186,
4446,9142,Platinum,visa,4073428780775877,1988-04-30,14985,11654,15.9,150.0,361,Closed
4447,1546,GOLD,Amex,4146741090217288,1998-05-30,7298,4032,22.5,150.0,430,active
4448,5968,Silver,Visa,3563768628113792,2005-04-16,6458,6385,15.9,,460,active
4449,943,silver,Amex,6591628732262746,2015-07-31,4082,820,,,52,Closed
4450,8963,,Mastercard,4378396187121437,1991-01-04,10736,10038,15.9,99.0,91,Blocked
4451,1606,Silver,,370739286445734,1971-12-12,5300,2503,12.5,150.0,29,Blocked
4452,4359,Gold,Amex,2299575937301486,1971-09-10,16145,15888,12.5,99.0,154,active
4453,4581,Silver,Mastercard,4095917389092159,1976-02-07,15655,12160,,0.0,372,active
4454,4003,Silver,Mastercard,3522005361078449,1978-06-18,14048,9135,18.99,,241,
4455,1032,silver,Amex,6011131580413273,2011-02-23,16432,11713,,50.0,332,Active
4456,7814,Platinum,Amex,3593038715837297,2014-01-06,10819,15819,18.99,150.0,42,Closed
4457,9768,silver,Amex,3533161715226478,2024-08-28,18953,15375,,0.0,45,Closed
4458,4562,Gold,Visa,5566353380974970,1993-12-04,18788,13939,22.5,50.0,187,Closed
4459,1083,silver,,371779130202872,1999-10-15,4877,1489,15.9,0.0,191,Blocked
4460,8646,Silver,Visa,3587637272376157,1975-03-10,17270,17103,15.9,99.0,106,active
4461,10295,,Visa,2717165040504244,2015-04-30,18673,16262,15.9,50.0,10,Blocked
4462,99,,Visa,348827314342608,1984-08-04,19856,19398,,99.0,86,Active
4463,206,Gold,,4197152581614354699,2014-03-03,6026,5453,,99.0,334,
4464,8478,GOLD,visa,213188252673518,1983-07-12,16741,13031,15.9,,144,Closed
4465,2448,Gold,Amex,3551255798309198,1986-07-04,9111,9071,18.99,,64,Closed
4466,8064,Platinum,Amex,4173021873078940414,2008-02-22,16017,11148,12.5,50.0,367,active
4467,169,Platinum,,3530436292555405,1987-09-12,8986,6329,,0.0,423,
4468,1095,Gold,Amex,3541151608474335,1982-02-18,7054,12054,,,81,active
4469,5061,Silver,Mastercard,2261335246539886,2003-05-12,3789,838,18.99,0.0,393,
4470,9671,GOLD,Mastercard,3594759990205962,1994-06-07,11737,7566,15.9,0.0,296,Closed
4471,3899,Platinum,visa,345061622359384,2022-07-01,7673,5347,15.9,150.0,289,Active
4472,8158,Silver,visa,4314785876842872,1978-04-22,12468,12196,15.9,0.0,416,active
4473,8260,Platinum,Mastercard,4209221213399741052,1993-09-16,16701,12848,18.99,,305,
4474,9414,Gold,Amex,2720397433740755,1997-06-18,15222,14319,12.5,0.0,209,
4475,1232,Platinum,visa,180071966762570,1985-10-11,8674,5003,15.9,150.0,188,active
4476,6839,Silver,,4729273666966722389,1993-02-02,19350,14875,15.9,150.0,313,active
4477,1865,GOLD,Mastercard,3568120405874219,1980-08-20,14843,11968,22.5,,130,Closed
4478,5607,,Visa,3513691782127104,1981-12-26,6971,4898,18.99,0.0,425,Blocked
4479,3239,Silver,Visa,3583961563675539,2009-01-25,17533,17472,,0.0,122,Active
4480,5409,,,4215390818104737,2004-02-21,16784,15979,15.9,0.0,351,Blocked
4481,268,GOLD,visa,3521583999645806,1973-12-28,6466,2600,,150.0,474,Closed
4482,1382,GOLD,visa,4953931396250498336,1992-01-18,11294,10258,,,69,
4483,8511,Platinum,Mastercard,4404937148716,2020-02-25,3717,627,15.9,150.0,237,
4484,2871,,,30484770143220,1983-06-04,4864,-45,12.5,99.0,263,Blocked
4485,10014,Platinum,visa,341138028869523,1996-02-08,2269,7269,12.5,150.0,420,Active
4486,6048,,Visa,2246376126751969,1986-01-05,5730,3366,15.9,50.0,111,Blocked
4487,8036,Gold,Mastercard,4155618179746084874,1993-12-06,9175,4730,15.9,0.0,88,active
4488,6311,,,3556085179209500,2006-08-10,12961,8794,,99.0,50,Blocked
4489,5648,GOLD,Visa,4234139643569169,1991-11-11,17707,16002,12.5,0.0,447,
4490,2446,Platinum,visa,3567737055692327,2011-04-10,19448,18392,12.5,,219,Active
4491,8825,Platinum,Visa,2223540794032930,2009-12-05,2126,-1744,15.9,99.0,365,Blocked
4492,4859,Platinum,Amex,4732005107486678,1993-11-06,16998,13422,15.9,50.0,414,Blocked
4493,284,Gold,,630490724923,2004-07-31,3809,980,,0.0,41,Blocked
4494,2994,GOLD,visa,3596334125862182,2015-08-20,19563,18896,18.99,,333,Closed
4495,8186,,,4609483677096,1976-09-03,14663,10049,22.5,,365,
4496,9838,Gold,,4051807162836108,1993-12-11,2627,-375,12.5,,137,active
4497,4150,Platinum,visa,675990396490,1984-08-30,6147,2902,22.5,0.0,213,Blocked
4498,8142,,visa,5241197770929760,2007-03-28,-9421,-12419,18.99,,321,active
4499,10055,,Mastercard,4260017857027024348,1974-03-30,15571,10932,12.5,99.0,72,active
4500,2663,Platinum,Visa,3575573902363295,1981-07-12,15534,13530,15.9,50.0,407,Blocked
4501,1642,,Visa,5148054351122311,2019-06-12,4219,1839,,50.0,182,Active
4502,10243,Gold,,676220686353,1992-09-25,2970,261,18.99,,207,Active
4503,8067,GOLD,Visa,4658877783641168,1990-10-30,19267,16654,12.5,150.0,313,Closed
4504,4725,Platinum,,582008257310,2024-08-21,4682,2409,15.9,50.0,89,Blocked
4505,8136,Gold,Mastercard,3557579498544919,1995-06-21,12260,9929,22.5,50.0,71,Active
4506,9341,GOLD,Amex,4504011303762645,2005-01-21,3522,3120,,,333,active
4507,5256,Gold,Amex,4345074964295100,2013-05-19,4032,884,22.5,0.0,356,Active
4508,10069,Silver,Visa,180003309669774,2022-05-28,2838,-911,18.99,0.0,461,
4509,250,silver,Visa,6555629273349219,2014-05-05,5641,2528,22.5,,491,Blocked
4510,8778,GOLD,visa,3533867427789963,2017-06-13,5681,2440,15.9,,496,Closed
4511,4475,Gold,visa,180000014489704,1978-06-12,15863,12144,22.5,99.0,229,Closed
4512,2114,Platinum,,2661252227057851,2017-07-22,12081,11802,15.9,,272,Closed
4513,880,,Amex,6011236131318341,1979-05-03,11957,11586,,99.0,407,Active
4514,1380,silver,visa,6536571476531249,2009-02-16,5495,1258,,99.0,296,
4515,2481,GOLD,Visa,6011908299296986,2019-05-13,12021,8648,18.99,50.0,81,active
4516,6398,Silver,Amex,180033991426209,2019-08-22,15939,15933,,50.0,251,Closed
4517,2367,silver,,4781064534593655,2019-12-26,7995,4587,15.9,0.0,385,Active
4518,9659,silver,,4900026901854925,2015-10-09,-7849,-12434,18.99,99.0,324,active
4519,7518,Platinum,visa,2626530055606913,2021-05-08,4435,1225,18.99,,195,Active
4520,7114,Gold,Amex,4381759124249303,2000-01-21,11355,9265,12.5,,364,Active
4521,4245,Platinum,visa,180042818050803,2020-09-14,15713,12098,22.5,150.0,301,Blocked
4522,10438,Silver,visa,4052028325236925,2000-06-27,8034,4472,22.5,50.0,91,Blocked
4523,1570,Silver,Mastercard,4658199213192765,1999-08-22,14877,10712,15.9,99.0,15,Active
4524,7342,Gold,,3579632654210454,2016-08-11,7029,4537,,50.0,349,Closed
4525,10164,GOLD,Mastercard,4024187974205,2008-06-30,17751,15135,15.9,150.0,19,active
4526,3892,silver,visa,348031089743856,1998-10-08,18110,17513,,150.0,460,Closed
4527,3489,GOLD,visa,377048432961526,2005-03-24,17169,16978,22.5,0.0,77,Blocked
4528,7972,,visa,374476210593976,2011-03-18,3468,3124,,50.0,134,Closed
4529,5620,,Amex,4304469487836589,2016-04-21,10039,7078,22.5,0.0,451,Closed
4530,3283,silver,visa,30404246817207,2002-12-03,4850,4702,12.5,,435,Active
4531,3989,,Amex,4927407825793,1977-12-12,20000,16690,15.9,150.0,163,active
4532,6672,,Visa,6579257329891679,1983-01-30,11417,8670,15.9,50.0,155,Closed
4533,1146,,,30108870610412,2006-06-30,-11202,-11622,12.5,150.0,148,Closed
4534,10075,Gold,Amex,341541878259341,2004-02-25,2236,1066,,0.0,308,Blocked
4535,1868,silver,Amex,373889561346540,2011-09-21,8520,4887,18.99,50.0,253,
4536,6117,Gold,,4387314198578476814,1974-08-29,10181,6625,,0.0,192,Closed
4537,5897,GOLD,visa,3585741554483327,1996-06-22,18112,17485,12.5,50.0,10,Closed
4538,4829,Platinum,Mastercard,2714399363258624,2004-04-19,16733,14862,15.9,150.0,235,active
4539,4903,Platinum,Visa,180014118689192,2003-10-26,13447,11125,18.99,150.0,419,Closed
4540,2467,Silver,Mastercard,676208161411,1978-08-29,15363,14917,15.9,99.0,297,Active
4541,7361,,Mastercard,4286408069182154,2010-09-14,10365,10096,15.9,99.0,11,Blocked
4542,4594,Platinum,Mastercard,3588400525589475,1989-01-29,11708,10801,,0.0,195,Blocked
4543,37,Silver,,343833389732132,2018-02-07,7661,3456,15.9,99.0,440,
4544,9306,Gold,Visa,3550882208955244,1971-04-11,14927,10937,,150.0,15,Closed
4545,5561,Gold,Visa,4317502988729796162,2005-02-06,3692,-1284,22.5,0.0,444,active
4546,3454,silver,Visa,3505898656020535,1999-04-23,5284,2547,15.9,0.0,255,Active
4547,514,Platinum,,3540462013546950,1982-03-13,2816,-1585,22.5,150.0,167,
4548,182,Gold,Mastercard,4980295747319194,1987-09-09,18338,15662,15.9,0.0,325,Active
4549,33,,Visa,180099403016276,1975-03-23,2436,-2115,15.9,99.0,184,Blocked
4550,5657,GOLD,Amex,379456138363582,1982-08-26,14412,11154,15.9,50.0,258,Active
4551,9257,GOLD,Mastercard,4521941353048,2001-11-25,8245,3534,18.99,,99,
4552,9269,,Amex,6572587648809938,2020-06-11,14887,12507,,0.0,45,Active
4553,4422,,Visa,3564895878553325,1997-08-11,5647,2466,18.99,50.0,89,Blocked
4554,2547,Platinum,visa,060418777920,2006-12-20,11421,8409,22.5,,439,active
4555,7181,GOLD,Amex,3585916739481178,2001-11-23,10889,6456,12.5,50.0,418,Blocked
4556,9482,silver,visa,3517826087264709,2022-11-20,2647,-154,22.5,50.0,298,Closed
4557,9195,silver,visa,4560651769547849,1992-09-08,7411,6653,12.5,,287,Closed
4558,3906,Gold,visa,3546978002762773,1981-02-10,15642,11531,18.99,150.0,63,active
4559,9018,,,2720063212125259,2021-01-15,19819,14874,18.99,50.0,354,Closed
4560,7576,Gold,Amex,36626021199534,2019-10-01,16285,13437,22.5,50.0,171,active
4561,4799,Silver,,3518092005388497,1998-07-17,14532,12586,22.5,99.0,414,
4562,1103,GOLD,visa,2293396731973578,2013-01-08,14425,12143,15.9,150.0,411,Active
4563,3516,GOLD,visa,3562356373092741,1985-10-19,11280,9303,12.5,0.0,214,
4564,2675,silver,Visa,4616779871591005774,1999-12-01,6402,2087,12.5,99.0,476,active
4565,6349,Silver,Amex,2396452624400611,2025-09-26,12566,11234,15.9,99.0,401,active
4566,945,silver,Visa,676332842241,1999-09-21,7341,6584,15.9,,61,Closed
4567,1226,silver,visa,36217982921759,1972-01-30,10446,8503,22.5,50.0,412,Blocked
4568,635,silver,Amex,30580040068400,2012-10-06,15799,15317,12.5,0.0,263,Active
4569,8936,,Mastercard,3583495665421690,1986-12-23,2010,-720,12.5,150.0,372,active
4570,5057,GOLD,Mastercard,676221458869,2018-03-04,6732,3258,12.5,0.0,474,active
4571,4006,Gold,,6542016319176275,2014-07-19,15308,14259,12.5,50.0,341,
4572,8331,,Mastercard,213130935921609,1979-03-03,4094,795,,99.0,16,Blocked
4573,725,silver,visa,30443379298090,2019-08-05,-7910,-9463,12.5,150.0,326,
4574,7985,GOLD,Amex,4345087658963536,2012-09-17,14951,13886,22.5,99.0,417,Blocked
4575,10234,,,4776016906849325627,2020-01-08,6617,5156,12.5,99.0,285,Active
4576,694,GOLD,visa,3537606862140597,1970-11-15,11224,10391,12.5,150.0,48,Blocked
4577,2611,Platinum,,4108253391315643,1970-07-13,2994,1982,22.5,50.0,161,active
4578,10021,Platinum,visa,3532145615106451,1997-02-10,3014,-702,,150.0,258,Blocked
4579,7869,Silver,Visa,38074804890615,2005-07-04,13883,12276,15.9,0.0,371,active
4580,2733,Platinum,,372709367508591,1988-12-15,6869,3408,,,437,Blocked
4581,2988,Platinum,Visa,4830223906040320,1980-01-28,16335,15593,15.9,99.0,412,Blocked
4582,5054,Silver,Amex,4337024083322905,1989-04-12,3355,553,,99.0,319,Active
4583,6502,Silver,Mastercard,4167004868453559,2024-10-14,12435,11210,12.5,50.0,329,active
4584,2366,Platinum,visa,2370046294481883,1986-04-08,17451,15604,22.5,,268,
4585,1834,silver,Mastercard,372320064617261,1980-08-09,9244,8448,22.5,150.0,136,Active
4586,9275,,Mastercard,4244794415581277,2005-09-01,16120,13876,12.5,0.0,409,Active
4587,9686,,,4368762091939,2011-05-26,6978,6963,12.5,150.0,204,Closed
4588,4958,Gold,Amex,3509012345919141,2010-05-15,18828,16405,,,141,
4589,4318,GOLD,,30433393331068,1993-01-27,8748,5932,18.99,,425,Blocked
4590,10117,silver,Visa,3521897853140419,1988-01-05,6519,4412,,50.0,17,Active
4591,8665,Gold,Visa,4356629894798774,1998-08-18,5054,3201,18.99,0.0,127,Blocked
4592,6027,,Amex,4445254818730998649,1977-04-02,19129,17039,12.5,99.0,436,Closed
4593,6743,GOLD,Amex,589573577345,1972-04-01,15847,11684,12.5,50.0,230,active
4594,3244,,Amex,345220871227391,2014-12-31,6584,3325,,50.0,320,
4595,3546,,Amex,349166635223281,2005-04-19,14646,10361,22.5,,50,Blocked
4596,3691,,visa,575675918818,1986-04-30,19145,17962,12.5,99.0,126,
4597,6326,GOLD,visa,213199018555626,2022-02-26,19775,17513,15.9,150.0,490,Active
4598,7116,Silver,Mastercard,6011646924613494,1977-07-11,7176,2641,22.5,150.0,33,Closed
4599,5353,Silver,Amex,4442374246567306,2003-07-05,10149,6666,,0.0,284,Closed
4600,2882,Silver,Amex,4605881749109129591,1977-12-29,19799,19480,15.9,150.0,403,Closed
4601,614,Silver,Mastercard,639035333413,1995-05-14,4317,2214,12.5,,326,active
4602,4990,Gold,visa,376829431365848,2007-06-15,8074,7612,18.99,150.0,315,
4603,8430,Gold,Mastercard,4859535427153779,1992-02-17,7754,3006,12.5,,291,Blocked
4604,9019,silver,,5178516533852281,2000-06-10,3321,2722,15.9,,431,active
4605,10284,Silver,Visa,376702427314486,2009-12-31,5108,3941,,99.0,103,
4606,1007,Silver,,4985055163230,2011-12-17,7037,3311,18.99,0.0,300,Active
4607,153,silver,Visa,3581768643364535,2017-01-01,17733,17361,22.5,0.0,401,
4608,7959,GOLD,Amex,4593264191347,2012-08-07,5951,2356,22.5,150.0,53,
4609,8400,Silver,visa,349508520108731,2025-10-27,11904,7201,22.5,99.0,75,active
4610,814,,,4701660598473937,1977-12-27,16228,14941,12.5,0.0,393,Blocked
4611,4087,Gold,,4844639298444,2017-07-24,5444,1882,22.5,50.0,183,Closed
4612,2960,GOLD,,3592733589844210,2019-05-08,17212,13438,22.5,0.0,274,Closed
4613,4293,silver,Mastercard,6587525288831138,2020-05-18,4304,504,18.99,99.0,90,Blocked
4614,9847,Platinum,Visa,2704182216949975,1984-02-03,18830,14178,,0.0,154,Active
4615,10285,Platinum,visa,370290579128876,1994-12-17,12846,9946,12.5,150.0,21,Blocked
4616,5356,GOLD,Amex,180076692381348,2003-07-28,14486,13978,15.9,99.0,460,
4617,5808,Silver,,676189199224,2017-07-03,6682,3839,12.5,99.0,109,active
4618,1909,Gold,Amex,4610461554869,2016-11-15,19693,19621,15.9,50.0,131,Active
4619,6315,Silver,visa,4362624906328647,2016-09-08,2495,-2146,,0.0,488,
4620,3575,silver,visa,4417638263153104,2007-12-17,9723,5274,18.99,150.0,397,Active
4621,10157,Gold,Mastercard,3504436023923619,2008-09-15,5730,3560,22.5,50.0,124,Blocked
4622,8723,Gold,visa,4419226658654,2021-01-15,10821,10701,18.99,0.0,128,Blocked
4623,8246,Gold,,4866102074229385,2017-11-24,18515,16937,18.99,,452,
4624,10283,GOLD,Amex,6580487103242891,1985-02-03,6976,4534,12.5,50.0,200,active
4625,6083,Gold,,6011701141249216,1989-06-26,8651,4453,,,258,Active
4626,2087,Gold,,4700803038731511,1991-04-06,5629,2460,18.99,50.0,45,Closed
4627,3652,GOLD,Mastercard,3585018355385187,2004-12-27,13435,8639,18.99,50.0,490,active
4628,8158,GOLD,Amex,213142948695187,2013-08-17,2578,-2046,18.99,99.0,279,active
4629,8900,Gold,Visa,4063461310351507,2018-01-23,15745,13172,18.99,50.0,223,
4630,10203,silver,visa,5558740470646072,2018-07-10,15712,12950,22.5,50.0,105,Blocked
4631,5698,GOLD,Mastercard,3587102262662876,2022-12-20,5971,2522,15.9,,96,Closed
4632,8875,GOLD,Visa,4017319854919153,2021-12-19,5748,1390,12.5,0.0,497,active
4633,5131,GOLD,,4121127339897024,2014-12-27,5164,3375,12.5,0.0,304,active
4634,9037,Platinum,Mastercard,6572328993860188,2020-06-30,8686,6800,15.9,150.0,248,Active
4635,1647,GOLD,,38368928697132,2012-10-25,12680,12677,,50.0,42,Active
4636,949,Gold,Amex,639021203042,2017-04-03,5185,1006,18.99,50.0,404,active
4637,2659,Platinum,,213164862124150,1977-07-22,5502,4213,18.99,,93,active
4638,3762,Platinum,,38239189981335,1977-08-31,15761,14400,18.99,150.0,108,Closed
4639,3669,silver,,6533917913845218,2023-01-13,11957,7835,15.9,,255,active
4640,547,Gold,Visa,3514869281776741,1971-06-07,19731,18017,12.5,50.0,61,Blocked
4641,276,Platinum,Amex,2442705754417851,1992-12-17,19680,16850,15.9,,480,Active
4642,1046,Platinum,Visa,2690067516998515,1986-01-10,10830,7767,12.5,99.0,363,Blocked
4643,9191,GOLD,visa,4008464801473416,1975-04-05,3639,1880,22.5,99.0,166,
4644,5800,GOLD,Amex,213168777179969,2008-08-24,7402,6093,15.9,150.0,296,active
4645,5398,Platinum,Visa,4698586354545474,1995-03-11,3157,-32,22.5,150.0,256,
4646,3805,Platinum,visa,4440659327645733952,1990-07-19,13071,11288,15.9,50.0,118,Active
4647,8042,Platinum,Amex,36013359555431,2014-06-04,3786,530,12.5,150.0,394,
4648,2363,,visa,060475097071,2020-11-15,4769,4440,,,102,
4649,3404,,Visa,180065439315453,2011-11-07,7597,3331,18.99,0.0,358,active
4650,7726,Gold,visa,2717260524594884,1988-12-16,4847,815,12.5,0.0,465,active
4651,4843,GOLD,Visa,2293418963754250,2012-10-25,2232,-361,,50.0,250,active
4652,10153,Gold,Mastercard,213120545621525,2001-11-21,4388,-367,22.5,,66,active
4653,1438,Gold,Mastercard,4282951398239,2013-02-08,14334,11186,18.99,0.0,11,active
4654,8023,Gold,Amex,4718283887888631,1983-09-16,12631,10204,12.5,150.0,209,Closed
4655,474,Platinum,visa,3552766697866350,1992-12-28,17907,17779,12.5,,365,Blocked
4656,6959,Platinum,Visa,4382341186938,2004-07-16,8588,4917,12.5,50.0,444,Active
4657,6236,silver,,6586532669946312,1990-07-19,12468,11972,15.9,99.0,242,Active
4658,3821,,,3546320991783959,1991-03-23,17583,15227,12.5,99.0,195,Closed
4659,1009,GOLD,Visa,3577981428402414,1976-05-08,11621,8373,15.9,0.0,230,Blocked
4660,268,GOLD,Visa,213121965373936,2025-04-17,8287,4842,,,382,
4661,713,Silver,Amex,675987558722,2007-09-18,11699,8268,15.9,0.0,87,Blocked
4662,7935,Gold,Mastercard,4945537666069,2001-09-16,4691,3717,22.5,0.0,180,Blocked
4663,4281,Gold,visa,5367762326434660,2018-09-01,15118,13522,,0.0,282,Active
4664,5187,GOLD,Visa,4064639085967396,2006-02-20,10339,6042,15.9,99.0,70,Active
4665,6684,Platinum,Visa,676302886202,2017-10-23,17172,16953,12.5,,431,Closed
4666,2863,Gold,Mastercard,213173351079247,2010-11-13,12589,8461,15.9,150.0,357,Closed
4667,2769,Platinum,visa,4766160343259,1996-09-12,14484,12064,22.5,150.0,262,Active
4668,7021,Silver,visa,213160057105533,1985-07-16,13390,11992,,0.0,412,
4669,8608,silver,visa,348328245689100,1997-11-22,7619,3937,15.9,150.0,323,Blocked
4670,3606,,,3536878809136639,1970-07-20,9094,4942,22.5,99.0,462,Closed
4671,9293,Gold,,6011027681166184,2010-09-06,6524,5752,18.99,150.0,339,active
4672,2754,silver,visa,3555811731000405,1989-07-03,16699,15612,15.9,50.0,429,Closed
4673,9146,Silver,,3514174430759940,1982-10-15,6815,5889,12.5,150.0,372,Active
4674,2348,silver,Amex,4617471641664081,2001-12-19,6961,2742,15.9,50.0,336,active
4675,1862,Platinum,Mastercard,4280670545126941,2004-08-24,11472,6993,22.5,,439,Closed
4676,791,GOLD,,341796100095018,1992-06-26,8655,7510,15.9,,11,active
4677,6411,silver,,4070089942011260789,1991-05-01,18979,15776,,,334,active
4678,6390,GOLD,,4847282425150387379,2008-10-13,6716,4395,,,486,Active
4679,4154,silver,visa,3510830042538782,2025-10-03,16587,16554,,0.0,389,Blocked
4680,2915,Gold,,4256684892961066005,2016-11-05,17700,17599,,,21,Blocked
4681,1843,Platinum,Visa,4630101222668674987,2004-02-01,15881,15707,18.99,,365,Closed
4682,1486,Platinum,,180001560896102,1992-10-12,5850,1860,12.5,,258,
4683,2922,Platinum,visa,2235681686305517,1972-03-28,19887,14987,15.9,,374,
4684,2099,silver,,6512799325576044,2025-10-11,2017,1867,15.9,150.0,127,Blocked
4685,1842,silver,visa,30378747611006,1987-10-23,8160,7413,22.5,0.0,315,Active
4686,7005,GOLD,Visa,3559322575404808,2022-07-20,11721,11402,22.5,0.0,363,
4687,5139,,,3558383136471349,1973-04-19,12827,9173,12.5,,477,Closed
4688,3921,silver,visa,3518863647099027,2024-08-31,3444,955,22.5,0.0,107,active
4689,8502,Platinum,,30559669080235,2019-07-25,5556,2931,15.9,0.0,344,Blocked
